"remote_jobs","salary_year_avg","company_name","skills"
"Data Analyst","84000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sql server"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sas"
"Data Analyst","84000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sas"
"Data Analyst","84000.0","Get It Recruit - Information Technology","r"
"Data Analyst","84000.0","Get It Recruit - Information Technology","python"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","84000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","84000.0","Get It Recruit - Information Technology","azure"
"Data Analyst","84000.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","84000.0","Get It Recruit - Information Technology","dax"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","84000.0","Get It Recruit - Information Technology","python"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sql server"
"Data Analyst","84000.0","Get It Recruit - Information Technology","bigquery"
"Data Analyst","84000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","84000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","84000.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","84000.0","Get It Recruit - Information Technology","looker"
"Data Analyst","84000.0","Get It Recruit - Information Technology","sheets"
"Data Analyst","84000.0","Get It Recruit - Information Technology","powerpoint"
"Data Analyst","83500.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","83500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","83500.0","Get It Recruit - Information Technology","python"
"Data Analyst","83500.0","Get It Recruit - Information Technology","aws"
"Data Analyst","83500.0","Get It Recruit - Information Technology","python"
"Data Analyst","83500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","83500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","83500.0","Robert Half","excel"
"Data Analyst","83500.0","Insight Global","sql"
"Data Analyst","83500.0","Insight Global","excel"
"Data Analyst","83500.0","Robert Half","go"
"Data Analyst","83500.0","Get It Recruit - Information Technology","r"
"Data Analyst","83500.0","Get It Recruit - Information Technology","looker"
"Data Analyst","83500.0","Get It Recruit - Information Technology","javascript"
"Data Analyst","83500.0","Get It Recruit - Information Technology","node.js"
"Data Analyst","83200.0","Memorial Sloan Kettering Cancer Center","go"
"Data Analyst","83200.0","Memorial Sloan Kettering Cancer Center","sql"
"Data Analyst","83000.0","Alameda Health Consortium/Community Health Center Network","excel"
"Data Analyst","83000.0","Alameda Health Consortium/Community Health Center Network","sas"
"Data Analyst","83000.0","Alameda Health Consortium/Community Health Center Network","sql"
"Data Analyst","83000.0","Alameda Health Consortium/Community Health Center Network","sas"
"Data Analyst","83000.0","Alameda Health Consortium/Community Health Center Network","tableau"
"Data Analyst","83000.0","Get It Recruit - Information Technology","python"
"Data Analyst","83000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","83000.0","General Dynamics Information Technology","power bi"
"Data Analyst","83000.0","General Dynamics Information Technology","excel"
"Data Analyst","83000.0","General Dynamics Information Technology","vba"
"Data Analyst","83000.0","General Dynamics Information Technology","sql"
"Data Analyst","83000.0","Get It Recruit - Information Technology","qlik"
"Data Analyst","83000.0","Get It Recruit - Information Technology","matplotlib"
"Data Analyst","83000.0","Get It Recruit - Information Technology","pandas"
"Data Analyst","83000.0","Get It Recruit - Information Technology","snowflake"
"Data Analyst","83000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","83000.0","Get It Recruit - Information Technology","redshift"
"Data Analyst","83000.0","Get It Recruit - Information Technology","python"
"Data Analyst","83000.0","General Dynamics Information Technology","flow"
"Data Analyst","83000.0","General Dynamics Information Technology","word"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82500.0","Confidential","sap"
"Data Analyst","82500.0","CyberCoders","excel"
"Data Analyst","82500.0","CyberCoders","sql"
"Data Analyst","82500.0","Confidential","oracle"
"Data Analyst","82500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82500.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","82500.0","CyberCoders","word"
"Data Analyst","82500.0","Vitalief Inc.","excel"
"Data Analyst","82500.0","Get It Recruit - Information Technology","c#"
"Data Analyst","82500.0","Vitalief Inc.","sas"
"Data Analyst","82500.0","Vitalief Inc.","ms access"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82500.0","Get It Recruit - Information Technology","vba"
"Data Analyst","82500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82500.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","82500.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","82500.0","Get It Recruit - Information Technology","looker"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82500.0","Get It Recruit - Information Technology","python"
"Data Analyst","82500.0","Vitalief Inc.","sas"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82500.0","Vitalief Inc.","r"
"Data Analyst","82500.0","Get It Recruit - Information Technology","r"
"Data Analyst","82500.0","Get It Recruit - Information Technology","python"
"Data Analyst","82500.0","Get It Recruit - Information Technology","python"
"Data Analyst","82500.0","Customer Value Partners","python"
"Data Analyst","82500.0","Customer Value Partners","tableau"
"Data Analyst","82500.0","Emotive","sql"
"Data Analyst","82500.0","Emotive","python"
"Data Analyst","82500.0","Emotive","tableau"
"Data Analyst","82500.0","Emotive","looker"
"Data Analyst","82500.0","Customer Value Partners","plotly"
"Data Analyst","82500.0","Customer Value Partners","excel"
"Data Analyst","82500.0","Customer Value Partners","power bi"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sas"
"Data Analyst","82500.0","Get It Recruit - Information Technology","spss"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sas"
"Data Analyst","82500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sheets"
"Data Analyst","82500.0","Complete HR Solutions","sql"
"Data Analyst","82500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82350.5","Village Care","r"
"Data Analyst","82350.5","Village Care","sql"
"Data Analyst","82350.5","Village Care","python"
"Data Analyst","82350.5","Village Care","excel"
"Data Analyst","82350.5","Village Care","tableau"
"Data Analyst","82000.0","Get It Recruit - Information Technology","r"
"Data Analyst","82000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","82000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","82000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82000.0","Get It Recruit - Information Technology","python"
"Data Analyst","82000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82000.0","Get It Recruit - Information Technology","r"
"Data Analyst","82000.0","Get It Recruit - Information Technology","redshift"
"Data Analyst","82000.0","Get It Recruit - Information Technology","snowflake"
"Data Analyst","82000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","82000.0","Get It Recruit - Information Technology","looker"
"Data Analyst","82000.0","Get It Recruit - Information Technology","oracle"
"Data Analyst","82000.0","Get It Recruit - Information Technology","t-sql"
"Data Analyst","82000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","82000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","82000.0","Get It Recruit - Information Technology","python"
"Data Analyst","82000.0","Get It Recruit - Information Technology","go"
"Data Analyst","82000.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","82000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","82000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","81500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","81500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","81500.0","Get It Recruit - Information Technology","sql server"
"Data Analyst","81500.0","Get It Recruit - Information Technology","looker"
"Data Analyst","81500.0","Get It Recruit - Information Technology","excel"
"Data Analyst","81500.0","Get It Recruit - Information Technology","arch"
"Data Analyst","81500.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","81500.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","81500.0","Get It Recruit - Information Technology","outlook"
"Data Analyst","81500.0","Get It Recruit - Information Technology","ssrs"
"Data Analyst","81500.0","Get It Recruit - Information Technology","word"
"Data Analyst","81047.0","New York State Office of the Attorney General","excel"
"Data Analyst","81047.0","New York State Office of the Attorney General","r"
"Data Analyst","81000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","81000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","81000.0","Get It Recruit - Information Technology","sql server"
"Data Analyst","81000.0","Get It Recruit - Information Technology","snowflake"
"Data Analyst","81000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","81000.0","Get It Recruit - Information Technology","ssrs"
"Data Analyst","81000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","81000.0","Get It Recruit - Information Technology","matlab"
"Data Analyst","81000.0","Get It Recruit - Information Technology","r"
"Data Analyst","81000.0","Get It Recruit - Information Technology","scala"
"Data Analyst","81000.0","Get It Recruit - Information Technology","python"
"Data Analyst","81000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","81000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","81000.0","Get It Recruit - Information Technology","python"
"Data Analyst","81000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","81000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","81000.0","Get It Recruit - Information Technology","python"
"Data Analyst","80740.0","InsideHigherEd","zoom"
"Data Analyst","80740.0","InsideHigherEd","python"
"Data Analyst","80740.0","InsideHigherEd","r"
"Data Analyst","80740.0","InsideHigherEd","sas"
"Data Analyst","80740.0","InsideHigherEd","sas"
"Data Analyst","80500.0","Get It Recruit - Finance","excel"
"Data Analyst","80500.0","Get It Recruit - Finance","sql"
"Data Analyst","80250.0","Automobile Club of Southern California","sql"
"Data Analyst","80250.0","Automobile Club of Southern California","bash"
"Data Analyst","80250.0","Automobile Club of Southern California","java"
"Data Analyst","80250.0","Automobile Club of Southern California","python"
"Data Analyst","80250.0","Automobile Club of Southern California","tableau"
"Data Analyst","80250.0","Automobile Club of Southern California","vba"
"Data Analyst","80000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","80000.0","Coders Data","r"
"Data Analyst","80000.0","Coders Data","excel"
"Data Analyst","80000.0","Coders Data","tableau"
"Data Analyst","80000.0","Coders Data","sharepoint"
"Data Analyst","80000.0","EUCON AMERICAS LLC","sas"
"Data Analyst","80000.0","EUCON AMERICAS LLC","excel"
"Data Analyst","80000.0","EUCON AMERICAS LLC","sas"
"Data Analyst","80000.0","EUCON AMERICAS LLC","sql"
"Data Analyst","80000.0","Gravy Analytics","tableau"
"Data Analyst","80000.0","Gravy Analytics","excel"
"Data Analyst","80000.0","Gravy Analytics","snowflake"
"Data Analyst","80000.0","Gravy Analytics","aws"
"Data Analyst","80000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","80000.0","Coders Data","jira"
"Data Analyst","80000.0","Coders Data","confluence"
"Data Analyst","80000.0","Gravy Analytics","javascript"
"Data Analyst","80000.0","Gravy Analytics","r"
"Data Analyst","80000.0","Gravy Analytics","python"
"Data Analyst","80000.0","Gravy Analytics","sql"
"Data Analyst","80000.0","Get It Recruit - Information Technology","java"
"Data Analyst","80000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","80000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","80000.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","80000.0","CBRE","power bi"
"Data Analyst","80000.0","CBRE","alteryx"
"Data Analyst","80000.0","New World Now LLC","sql"
"Data Analyst","80000.0","EUCON AMERICAS LLC","spss"
"Data Analyst","80000.0","Coders Data","sql"
"Data Analyst","80000.0","Coders Data","python"
"Data Analyst","80000.0","Get It Recruit - Information Technology","sheets"
"Data Analyst","80000.0","EUCON AMERICAS LLC","powerpoint"
"Data Analyst","80000.0","Coders Data","jira"
"Data Analyst","80000.0","ATR International","tableau"
"Data Analyst","80000.0","ATR International","excel"
"Data Analyst","80000.0","ATR International","matplotlib"
"Data Analyst","80000.0","ATR International","r"
"Data Analyst","80000.0","ATR International","python"
"Data Analyst","80000.0","Coders Data","confluence"
"Data Analyst","80000.0","ATR International","sql"
"Data Analyst","80000.0","Coders Data","ms access"
"Data Analyst","80000.0","Coders Data","outlook"
"Data Analyst","80000.0","Coders Data","powerpoint"
"Data Analyst","80000.0","Coders Data","word"
"Data Analyst","80000.0","Coders Data","excel"
"Data Analyst","80000.0","Itemize Corp.","sql"
"Data Analyst","80000.0","Itemize Corp.","mysql"
"Data Analyst","80000.0","Itemize Corp.","aws"
"Data Analyst","80000.0","CrowdStrike","sql"
"Data Analyst","80000.0","CrowdStrike","python"
"Data Analyst","80000.0","CrowdStrike","snowflake"
"Data Analyst","80000.0","Medix Technology","sql"
"Data Analyst","80000.0","Medix Technology","tableau"
"Data Analyst","80000.0","Medix Technology","power bi"
"Data Analyst","80000.0","Medix Technology","alteryx"
"Data Analyst","80000.0","CBRE","excel"
"Data Analyst","80000.0","FutureNET","r"
"Data Analyst","80000.0","FutureNET","tableau"
"Data Analyst","80000.0","FutureNET","powerpoint"
"Data Analyst","80000.0","FutureNET","cognos"
"Data Analyst","80000.0","Coders Data","sql"
"Data Analyst","80000.0","Coders Data","python"
"Data Analyst","80000.0","Coders Data","r"
"Data Analyst","80000.0","Coders Data","excel"
"Data Analyst","80000.0","Coders Data","tableau"
"Data Analyst","80000.0","Coders Data","power bi"
"Data Analyst","80000.0","Coders Data","sharepoint"
"Data Analyst","80000.0","HighGround","sql"
"Data Analyst","80000.0","HighGround","azure"
"Data Analyst","80000.0","HighGround","excel"
"Data Analyst","80000.0","HighGround","spreadsheet"
"Data Analyst","80000.0","Peraton","sas"
"Data Analyst","80000.0","Peraton","aws"
"Data Analyst","80000.0","Peraton","sas"
"Data Analyst","80000.0","Peraton","python"
"Data Analyst","80000.0","Peraton","sql"
"Data Analyst","80000.0","Motion Recruitment","python"
"Data Analyst","80000.0","Peraton","qlik"
"Data Analyst","80000.0","Get It Recruit - Information Technology","power bi"
"Data Analyst","80000.0","Get It Recruit - Information Technology","tableau"
"Data Analyst","80000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","79968.0","Get It Recruit - Technology","r"
"Data Analyst","79968.0","Get It Recruit - Technology","redshift"
"Data Analyst","79968.0","Get It Recruit - Technology","snowflake"
"Data Analyst","79968.0","Get It Recruit - Technology","tableau"
"Data Analyst","79968.0","Get It Recruit - Technology","looker"
"Data Analyst","79968.0","Get It Recruit - Technology","sql"
"Data Analyst","79968.0","Get It Recruit - Technology","python"
"Data Analyst","79415.5","Texas Workforce Commission","power bi"
"Data Analyst","79415.5","Texas Workforce Commission","sql"
"Data Analyst","79415.5","Texas Workforce Commission","r"
"Data Analyst","79415.5","Texas Workforce Commission","sas"
"Data Analyst","79415.5","Texas Workforce Commission","go"
"Data Analyst","79415.5","Texas Workforce Commission","tableau"
"Data Analyst","79415.5","Texas Workforce Commission","microsoft teams"
"Data Analyst","79415.5","Texas Workforce Commission","spss"
"Data Analyst","79415.5","Texas Workforce Commission","sas"
"Data Analyst","79415.5","Texas Workforce Commission","python"
"Data Analyst","79060.5","Teacher Retirement System of Texas","r"
"Data Analyst","79060.5","Teacher Retirement System of Texas","sql"
"Data Analyst","79060.5","Teacher Retirement System of Texas","python"
"Data Analyst","79000.0","Apex Systems","python"
"Data Analyst","79000.0","Apex Systems","sql"
"Data Analyst","79000.0","Apex Systems","c++"
"Data Analyst","79000.0","Apex Systems","c#"
"Data Analyst","78000.0","Visual Connections, LLC","python"
"Data Analyst","78000.0","Visual Connections, LLC","sql"
"Data Analyst","78000.0","Visual Connections, LLC","webex"
"Data Analyst","78000.0","Visual Connections, LLC","cognos"
"Data Analyst","78000.0","Visual Connections, LLC","powerpoint"
"Data Analyst","78000.0","Visual Connections, LLC","word"
"Data Analyst","78000.0","Visual Connections, LLC","sas"
"Data Analyst","78000.0","Visual Connections, LLC","excel"
"Data Analyst","78000.0","Visual Connections, LLC","sas"
"Data Analyst","78000.0","Visual Connections, LLC","r"
"Data Analyst","77500.0","Coders Data","excel"
"Data Analyst","77500.0","Coders Data","sql"
"Data Analyst","77500.0","Coders Data","python"
"Data Analyst","77500.0","Coders Data","mysql"
"Data Analyst","77500.0","Coders Data","tableau"
"Data Analyst","77500.0","Get It Recruit - Information Technology","python"
"Data Analyst","77500.0","Simplex","snowflake"
"Data Analyst","77500.0","Get It Recruit - Information Technology","sql"
"Data Analyst","77500.0","Simplex","sql"
"Data Analyst","77500.0","Simplex","python"
"Data Analyst","77500.0","Simplex","sqlite"
"Data Analyst","77500.0","Get It Recruit - Information Technology","python"
"Data Analyst","77500.0","Simplex","azure"
"Data Analyst","77500.0","Get It Recruit - Information Technology","jupyter"
"Data Analyst","77500.0","NBCUniversal","excel"
"Data Analyst","77500.0","NBCUniversal","sql"
"Data Analyst","77500.0","NBCUniversal","power bi"
"Data Analyst","77500.0","NBCUniversal","dax"
"Data Analyst","77500.0","NBCUniversal","jira"
"Data Analyst","77500.0","JDC","excel"
"Data Analyst","77500.0","Get It Recruit - Administrative","excel"
"Data Analyst","77500.0","Get It Recruit - Administrative","power bi"
"Data Analyst","77500.0","Get It Recruit - Administrative","smartsheet"
"Data Analyst","77500.0","Simplex.","sql"
"Data Analyst","77500.0","Simplex.","python"
"Data Analyst","77500.0","Simplex.","sqlite"
"Data Analyst","77500.0","Simplex.","azure"
"Data Analyst","77500.0","Simplex.","snowflake"
"Data Analyst","77350.0","Wilbur-Ellis Company","excel"
"Data Analyst","77350.0","Wilbur-Ellis Company","r"
"Data Analyst","77350.0","Wilbur-Ellis Company","python"
"Data Analyst","77350.0","Wilbur-Ellis Company","sql"
"Data Analyst","77000.0","Get It Recruit - Information Technology","python"
"Data Analyst","77000.0","Get It Recruit - Information Technology","sql"
"Data Analyst","77000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","77000.0","Get It Recruit - Information Technology","azure"
"Data Analyst","77000.0","Get It Recruit - Information Technology","sql server"
"Data Analyst","77000.0","Get It Recruit - Information Technology","powershell"
"Data Analyst","77000.0","Get It Recruit - Information Technology","outlook"
"Data Analyst","77000.0","Get It Recruit - Information Technology","powerpoint"
"Data Analyst","76842.0","Get It Recruit - Healthcare","sas"
"Data Analyst","76842.0","Get It Recruit - Healthcare","alteryx"
"Data Analyst","76842.0","Get It Recruit - Healthcare","tableau"
"Data Analyst","76842.0","Get It Recruit - Healthcare","excel"
"Data Analyst","76842.0","Get It Recruit - Healthcare","sas"
"Data Analyst","76842.0","Get It Recruit - Healthcare","sql"
"Data Analyst","76783.0","Get It Recruit - Healthcare","sql"
"Data Analyst","76559.0","Get It Recruit - Healthcare","sas"
"Data Analyst","76559.0","Get It Recruit - Healthcare","sas"
"Data Analyst","76559.0","Get It Recruit - Healthcare","sql"
"Data Analyst","76559.0","Get It Recruit - Healthcare","excel"
"Data Analyst","76559.0","Get It Recruit - Healthcare","vba"
"Data Analyst","76500.0","Invitae","spring"
"Data Analyst","76500.0","Invitae","excel"
"Data Analyst","76500.0","Invitae","tableau"
"Data Analyst","76500.0","Invitae","sql"
"Data Analyst","76500.0","Invitae","looker"
"Data Analyst","76500.0","Invitae","sheets"
"Data Analyst","76364.5","Stride inc","word"
"Data Analyst","76364.5","Stride inc","vba"
"Data Analyst","76364.5","Stride inc","sql"
"Data Analyst","76364.5","Stride inc","c"
"Data Analyst","76364.5","Stride inc","excel"
"Data Analyst","76364.5","Stride inc","sharepoint"
"Data Analyst","76364.5","Stride inc","powerpoint"
"Data Analyst","76007.0","Get It Recruit - Healthcare","power bi"
"Data Analyst","76007.0","Get It Recruit - Healthcare","sas"
"Data Analyst","76007.0","Get It Recruit - Healthcare","sql"
"Data Analyst","76007.0","Get It Recruit - Healthcare","python"
"Data Analyst","76007.0","Get It Recruit - Healthcare","r"
"Data Analyst","76007.0","Get It Recruit - Healthcare","sas"
"Data Analyst","76007.0","Get It Recruit - Healthcare","matplotlib"
"Data Analyst","76007.0","Get It Recruit - Healthcare","excel"
"Data Analyst","76007.0","Get It Recruit - Healthcare","tableau"
"Data Analyst","76000.0","UiPath","excel"
"Data Analyst","76000.0","UiPath","powerpoint"
"Data Analyst","76000.0","UiPath","tableau"
"Data Analyst","76000.0","UiPath","go"
"Data Analyst","76000.0","Get It Recruit - Transportation","sql"
"Data Analyst","76000.0","Get It Recruit - Transportation","excel"
"Data Analyst","75566.0","Get It Recruit - Marketing","tableau"
"Data Analyst","75566.0","Get It Recruit - Marketing","power bi"
"Data Analyst","75566.0","Get It Recruit - Marketing","looker"
"Data Analyst","75566.0","Get It Recruit - Marketing","sql"
"Data Analyst","75500.0","ServiceTitan","azure"
"Data Analyst","75500.0","ServiceTitan","sql"
"Data Analyst","75500.0","ServiceTitan","aws"
"Data Analyst","75500.0","ServiceTitan","snowflake"
"Data Analyst","75500.0","ServiceTitan","tableau"
"Data Analyst","75500.0","ServiceTitan","flow"
"Data Analyst","75296.0","Teacher Retirement System of Texas","python"
"Data Analyst","75296.0","Teacher Retirement System of Texas","sql"
"Data Analyst","75296.0","Teacher Retirement System of Texas","r"
"Data Analyst","75250.0","Memorial Sloan Kettering Cancer Center","excel"
"Data Analyst","75250.0","Memorial Sloan Kettering Cancer Center","tableau"
"Data Analyst","75250.0","Memorial Sloan Kettering Cancer Center","go"
"Data Analyst","75250.0","Memorial Sloan Kettering Cancer Center","r"
"Data Analyst","75250.0","Memorial Sloan Kettering Cancer Center","sql"
"Data Analyst","75000.0","Chicken of the Sea","spark"
"Data Analyst","75000.0","MaryRuth's","sap"
"Data Analyst","75000.0","In Technology Group Inc (US)","sql"
"Data Analyst","75000.0","In Technology Group Inc (US)","python"
"Data Analyst","75000.0","In Technology Group Inc (US)","snowflake"
"Data Analyst","75000.0","In Technology Group Inc (US)","excel"
"Data Analyst","75000.0","In Technology Group Inc (US)","tableau"
"Data Analyst","75000.0","In Technology Group Inc (US)","power bi"
"Data Analyst","75000.0","Get It Recruit - Hospitality","powerpoint"
"Data Analyst","75000.0","Get It Recruit - Hospitality","excel"
"Data Analyst","75000.0","Patterned Learning AI","sql"
"Data Analyst","75000.0","Patterned Learning AI","nosql"
"Data Analyst","75000.0","Patterned Learning AI","vba"
"Data Analyst","75000.0","Patterned Learning AI","oracle"
"Data Analyst","75000.0","Patterned Learning AI","hadoop"
"Data Analyst","75000.0","Patterned Learning AI","excel"
"Data Analyst","75000.0","Patterned Learning AI","tableau"
"Data Analyst","75000.0","KodeKloud","sql"
"Data Analyst","75000.0","KodeKloud","hadoop"
"Data Analyst","75000.0","KodeKloud","tableau"
"Data Analyst","75000.0","KodeKloud","power bi"
"Data Analyst","75000.0","MaryRuth's","excel"
"Data Analyst","75000.0","MaryRuth's","flow"
"Data Analyst","75000.0","Health Choice Network","word"
"Data Analyst","75000.0","Health Choice Network","sql server"
"Data Analyst","75000.0","Health Choice Network","sql"
"Data Analyst","75000.0","Chicken of the Sea","powerpoint"
"Data Analyst","75000.0","CyberCoders","word"
"Data Analyst","75000.0","CyberCoders","ggplot2"
"Data Analyst","75000.0","CyberCoders","r"
"Data Analyst","75000.0","CyberCoders","python"
"Data Analyst","75000.0","CyberCoders","sql"
"Data Analyst","75000.0","Chicken of the Sea","excel"
"Data Analyst","75000.0","Health Choice Network","word"
"Data Analyst","75000.0","Health Choice Network","sql server"
"Data Analyst","75000.0","Health Choice Network","sql"
"Data Analyst","75000.0","Zunch Staffing","spss"
"Data Analyst","75000.0","Beyond 12","excel"
"Data Analyst","75000.0","Get It Recruit - Transportation","excel"
"Data Analyst","75000.0","Get It Recruit - Transportation","power bi"
"Data Analyst","75000.0","Beyond 12","python"
"Data Analyst","75000.0","Beyond 12","sql"
"Data Analyst","75000.0","Get It Recruit - Information Technology","excel"
"Data Analyst","75000.0","Get It Recruit - Information Technology","powerpoint"
"Data Analyst","75000.0","Patterned Learning AI","sheets"
"Data Analyst","75000.0","Patterned Learning AI","excel"
"Data Analyst","75000.0","Patterned Learning AI","sql"
"Data Analyst","75000.0","Beyond 12","looker"
"Data Analyst","75000.0","Engage Partners Inc.","tableau"
"Data Analyst","75000.0","Engage Partners Inc.","sql"
"Data Analyst","75000.0","Zunch Staffing","sas"
"Data Analyst","75000.0","Zunch Staffing","sas"
"Data Analyst","75000.0","Zunch Staffing","sql"
"Data Analyst","75000.0","hackajob","python"
"Data Analyst","75000.0","hackajob","r"
"Data Analyst","75000.0","hackajob","java"
"Data Analyst","75000.0","Chicken of the Sea","spark"
"Data Analyst","75000.0","Patterned Learning AI","excel"
"Data Analyst","75000.0","Patterned Learning AI","sheets"
"Data Analyst","75000.0","Chicken of the Sea","powerpoint"
"Data Analyst","75000.0","Patterned Learning AI","sql"
"Data Analyst","75000.0","hackajob","sql"
"Data Analyst","75000.0","Chicken of the Sea","excel"
"Data Analyst","75000.0","hackajob","matlab"
"Data Analyst","75000.0","hackajob","c#"
"Data Analyst","75000.0","hackajob","c++"
"Data Analyst","74500.0","Southern California University","spss"
"Data Analyst","74500.0","Southern California University","excel"
"Data Analyst","74500.0","Southern California University","word"
"Data Analyst","74500.0","Southern California University","sas"
"Data Analyst","74500.0","Southern California University","r"
"Data Analyst","74500.0","Southern California University","sas"
"Data Analyst","74500.0","Southern California University","tableau"
"Data Analyst","74500.0","Southern California University","powerpoint"
"Data Analyst","74224.5","NCUA","r"
"Data Analyst","74224.5","NCUA","c"
"Data Analyst","74224.5","NCUA","python"
"Data Analyst","74049.0","Get It Recruit - Healthcare","sas"
"Data Analyst","74049.0","Get It Recruit - Healthcare","python"
"Data Analyst","74049.0","Get It Recruit - Healthcare","jira"
"Data Analyst","74049.0","Get It Recruit - Healthcare","r"
"Data Analyst","74049.0","Get It Recruit - Healthcare","sas"
"Data Analyst","74049.0","Get It Recruit - Healthcare","sql"
"Data Analyst","74000.0","Retriever Medial Dental Payments LLC","sql"
"Data Analyst","74000.0","Retriever Medial Dental Payments LLC","excel"
"Data Analyst","74000.0","Retriever Medial Dental Payments LLC","sql server"
"Data Analyst","74000.0","Retriever Medial Dental Payments LLC","vba"
"Data Analyst","74000.0","Retriever Medial Dental Payments LLC","tableau"
"Data Analyst","74000.0","Retriever Medial Dental Payments LLC","r"
"Data Analyst","74000.0","Retriever Medial Dental Payments LLC","python"
"Data Analyst","74000.0","Applied Engineering Management Corporation","excel"
"Data Analyst","74000.0","Applied Engineering Management Corporation","sas"
"Data Analyst","74000.0","Applied Engineering Management Corporation","python"
"Data Analyst","74000.0","Applied Engineering Management Corporation","r"
"Data Analyst","74000.0","Applied Engineering Management Corporation","sas"
"Data Analyst","73696.0","Get It Recruit - Healthcare","sql"
"Data Analyst","73696.0","Get It Recruit - Healthcare","excel"
"Data Analyst","73696.0","Get It Recruit - Healthcare","tableau"
"Data Analyst","73631.0","Get It Recruit - Healthcare","excel"
"Data Analyst","73631.0","Get It Recruit - Healthcare","sql"
"Data Analyst","73631.0","Get It Recruit - Healthcare","alteryx"
"Data Analyst","73631.0","Get It Recruit - Healthcare","powerpoint"
"Data Analyst","73000.0","Get It Recruit - Finance","tableau"
"Data Analyst","73000.0","Get It Recruit - Finance","excel"
"Data Analyst","73000.0","Center for Open Science","r"
